#OTU ID,ZD01,ZD02,ZD03,ZD04,ZG01,ZG02,ZG03,ZG04,ZP01,ZP02,ZP03,ZP04,ZS01,ZS02,ZS03,ZS04,ZW01,ZW02,ZW03,ZW04,Consensus Lineage
Otu1334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,15,5,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas
Otu2569,0,0,1,0,0,0,0,0,5,7,10,13,5,0,4,5,1,0,2,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae
Otu1980,12,5,4,13,0,0,0,0,3,0,12,0,0,0,0,0,2,2,0,0,k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
Otu179,0,0,0,0,8,9,6,15,2,1,0,0,1,0,2,8,1,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
Otu2280,0,0,0,0,0,0,0,0,3,21,6,9,3,2,3,5,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu2317,0,0,0,0,0,0,0,0,29,0,5,13,0,3,3,0,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__
Otu2615,0,0,0,0,0,0,0,0,6,15,1,1,10,13,5,2,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4049,0,0,0,0,0,0,0,0,6,2,9,19,5,3,4,5,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu2658,0,0,0,0,0,0,0,0,25,9,2,17,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu1841,0,0,0,0,0,0,0,0,7,13,10,12,1,1,1,8,0,0,0,0,k__Bacteria
Otu2486,0,0,0,0,0,0,0,0,2,8,14,8,7,3,5,6,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu2684,0,0,0,0,0,0,0,0,17,8,3,4,4,4,2,11,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
Otu1446,10,15,8,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa
Otu1464,13,5,17,11,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__; s__
Otu960,0,0,0,0,2,0,0,12,10,4,0,5,10,0,3,2,3,0,0,1,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
Otu2184,0,0,0,0,2,0,1,3,29,5,2,0,5,0,0,5,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
Otu3452,1,0,0,2,2,1,0,12,8,4,3,4,6,1,2,5,1,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
Otu3104,0,0,0,0,0,1,0,2,11,8,7,11,7,1,1,3,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu1171,0,0,0,0,0,0,0,0,2,11,11,5,4,3,5,11,0,0,0,0,k__Bacteria
Otu2808,0,0,0,0,0,0,0,0,25,4,3,13,1,0,2,4,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
Otu1850,0,0,0,0,0,0,0,0,7,4,13,15,3,1,2,7,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu1668,0,0,0,1,0,0,0,0,7,4,5,22,5,0,2,6,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CPla-3; f__; g__; s__
Otu1937,0,0,0,0,0,0,0,0,0,8,3,31,2,1,2,5,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu1599,19,6,5,15,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
Otu983,6,5,8,13,0,0,3,0,0,0,0,0,0,0,0,0,6,1,9,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas
Otu1812,12,12,8,9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
Otu182,0,0,0,0,5,9,11,20,0,0,4,0,1,0,0,0,1,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu1492,2,3,0,0,1,5,11,3,3,9,0,0,3,0,0,10,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
Otu848,0,2,1,0,2,1,1,16,0,0,0,0,0,0,1,0,5,7,4,11,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu2299,0,0,0,0,0,0,0,0,0,9,7,20,2,1,1,11,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu2655,0,0,0,0,1,0,0,0,6,15,12,6,2,0,2,4,1,0,0,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu2765,0,1,0,0,0,0,1,0,6,0,11,2,1,1,4,2,2,4,3,13,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
Otu2968,0,1,1,1,1,0,0,0,6,9,9,18,2,2,0,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu533,0,0,0,0,0,0,0,0,0,10,24,4,2,1,2,8,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu2592,0,0,0,0,0,0,0,0,10,6,10,16,2,2,0,5,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu1544,0,0,0,0,0,0,0,0,1,5,16,12,3,0,1,1,0,2,7,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu2110,0,0,0,0,0,0,0,0,5,10,9,5,7,1,3,11,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu757,0,0,0,0,0,0,0,0,0,2,2,21,1,2,1,2,11,2,6,1,k__Bacteria
Otu2528,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,35,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu2182,0,0,0,0,0,0,0,0,3,26,0,13,3,1,3,2,0,0,0,0,k__Bacteria; p__Proteobacteria
Otu1656,0,0,0,0,0,0,0,0,5,16,4,9,4,1,5,7,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu3269,0,0,0,0,0,0,0,0,7,20,2,18,0,1,1,2,0,0,0,0,k__Bacteria; p__Verrucomicrobia
Otu2217,0,0,0,0,0,0,0,0,0,1,0,0,9,1,2,38,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu2945,17,5,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
Otu1712,15,8,7,15,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Saccharothrix; s__
Otu322,0,2,2,0,10,6,11,13,0,0,0,1,0,0,0,0,3,0,2,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
Otu934,0,0,0,4,2,18,7,10,0,0,0,0,0,0,0,0,0,2,4,3,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
Otu1575,0,2,4,1,9,7,11,16,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
Otu1382,7,10,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu710,0,0,0,0,8,7,15,15,0,0,2,1,0,0,0,0,0,1,1,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
Otu1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,12,11,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
Otu617,0,0,0,0,11,8,8,19,0,1,1,0,2,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria
Otu2602,0,0,0,0,0,0,1,0,4,14,4,15,2,3,2,5,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales
Otu1806,0,0,0,0,0,0,0,0,3,13,10,3,4,5,4,8,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
Otu2073,0,0,0,0,0,0,0,0,9,11,14,4,3,0,3,6,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu2093,0,0,0,0,0,0,0,0,16,7,4,13,0,3,2,3,0,2,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
Otu1777,0,0,0,0,0,0,0,0,0,0,20,22,1,3,1,3,0,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu2837,0,0,0,0,0,0,0,0,5,12,12,7,1,0,3,10,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__celatum
Otu3152,0,0,0,0,0,0,0,0,15,8,13,9,1,3,1,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
Otu2202,21,8,5,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineococcus; s__
Otu1647,13,10,12,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
Otu457,0,0,0,0,6,13,18,12,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
Otu546,0,0,1,0,1,4,1,9,3,14,5,4,3,2,0,2,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu841,0,0,0,0,0,0,0,0,2,17,7,3,3,2,1,14,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu3503,0,0,0,0,0,0,0,0,0,7,9,24,4,1,2,2,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu1984,0,0,0,0,0,0,0,0,2,5,14,5,9,3,3,8,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
Otu2845,0,0,0,0,0,0,0,0,6,4,9,13,6,3,2,6,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
Otu2181,0,0,0,0,0,0,0,0,3,22,19,4,0,0,0,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu5364,0,0,0,0,0,0,0,0,13,6,5,15,1,2,1,6,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,24,8,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu699,0,0,0,0,0,0,0,0,11,8,10,12,4,1,1,2,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu5123,0,0,0,0,0,0,0,0,5,11,5,16,6,2,0,4,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu3293,0,0,0,0,0,0,0,0,5,11,6,21,3,0,2,1,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
Otu2291,0,0,0,0,0,0,0,0,13,5,9,3,3,0,0,16,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__
Otu2992,0,0,0,0,0,0,0,0,2,14,2,19,0,1,3,8,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu2423,0,0,0,0,0,0,0,0,2,8,25,0,1,3,2,8,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu1477,5,3,0,7,1,0,3,2,0,0,1,4,0,0,0,1,7,5,9,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
Otu2621,18,9,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Geodermatophilus
Otu891,9,5,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu1799,11,4,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu1864,12,4,10,18,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
Otu749,0,0,0,0,2,0,2,1,17,4,4,7,0,0,0,0,0,3,4,4,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu1044,0,0,0,0,10,3,10,25,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu1667,1,0,0,1,3,8,22,13,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
Otu2707,1,0,1,0,0,0,0,0,4,13,15,1,0,3,1,9,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu1279,0,1,1,0,1,7,12,12,0,0,0,1,0,0,4,2,2,1,1,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Otu864,0,0,0,0,0,0,0,0,2,8,12,10,4,1,0,11,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
Otu884,0,0,0,0,0,0,0,0,18,8,4,12,2,0,0,4,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu1765,0,0,0,0,0,0,0,0,15,20,5,7,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu1057,0,0,0,0,0,0,0,0,10,11,4,9,6,0,1,7,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
Otu5086,0,0,0,0,0,0,0,0,8,17,3,8,2,3,1,6,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu3375,0,0,0,0,0,0,0,0,3,1,9,9,2,16,1,7,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4159,0,0,0,0,0,0,0,0,13,9,3,14,2,3,0,4,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
Otu2316,0,0,0,0,0,0,0,0,8,14,16,8,1,0,1,0,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu2832,0,0,0,0,0,0,0,0,4,29,5,9,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
Otu3158,0,0,0,0,0,0,0,0,3,9,5,24,3,1,2,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu3282,0,0,0,0,0,0,0,0,10,9,9,11,0,0,2,7,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
Otu1336,12,4,10,14,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__
Otu2081,18,6,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
Otu4997,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,1,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu687,9,4,9,8,0,0,0,0,0,0,2,0,0,0,0,0,8,2,4,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
Otu2043,5,4,7,6,6,3,1,2,0,0,0,1,0,0,0,0,6,6,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
Otu120,9,4,1,12,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,17,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
Otu778,5,2,4,4,1,3,0,3,0,0,0,0,0,0,0,0,3,5,11,6,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu695,0,0,0,0,5,1,10,25,0,0,0,0,0,0,0,0,0,0,3,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu1617,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,7,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
Otu2261,0,0,0,0,0,0,0,0,0,13,4,21,2,0,0,5,0,0,2,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu442,0,0,0,0,9,7,6,25,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
Otu1971,0,0,0,0,10,2,15,20,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria
Otu2729,0,0,0,0,0,0,0,0,18,5,7,14,1,0,0,2,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
Otu289,0,0,0,0,13,9,6,11,0,0,0,0,0,1,0,0,7,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
Otu2358,0,0,0,0,0,0,0,0,12,6,6,8,0,0,2,13,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu633,0,0,0,0,0,0,0,0,10,4,5,12,6,1,3,5,0,1,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu3233,0,0,0,0,0,0,0,0,13,16,4,7,4,0,0,3,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu2245,0,0,0,0,0,0,0,0,16,9,1,13,3,1,2,2,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu2433,0,0,0,0,0,0,0,0,0,23,7,2,6,2,1,6,0,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu3339,0,0,0,0,0,0,0,0,23,3,1,19,0,0,1,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1685,12,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__
Otu1331,8,8,4,14,1,0,2,2,0,0,0,0,0,0,0,0,1,0,5,1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
Otu2319,14,4,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
Otu1217,11,9,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu739,7,13,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
Otu2121,3,2,0,8,0,0,0,0,0,3,0,9,0,0,0,0,9,6,4,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu674,0,1,0,0,3,3,1,11,9,0,0,12,0,0,1,1,3,1,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1457,1,0,0,0,0,1,1,3,0,6,2,16,2,0,0,7,3,1,2,1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__
Otu3258,0,0,0,0,0,0,0,0,32,2,2,8,1,1,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
Otu1591,0,0,0,0,0,0,0,0,1,13,10,7,5,0,2,8,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
Otu826,0,0,0,0,0,0,0,0,9,7,6,7,5,0,1,11,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
Otu4181,0,1,0,0,0,0,0,0,13,11,6,6,3,1,0,5,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__
Otu2197,0,0,0,0,0,0,0,0,25,5,9,2,1,0,2,2,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu554,0,0,0,0,0,0,0,0,5,14,3,9,4,1,6,4,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu3767,0,0,0,1,0,0,1,1,6,5,11,11,6,0,1,3,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu3202,0,0,0,0,0,0,0,0,25,0,2,3,2,0,0,14,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu2820,0,0,0,0,0,0,0,0,4,6,8,4,5,2,0,17,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
Otu3321,0,0,0,0,0,0,0,0,15,9,4,4,3,3,1,7,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacterineae; g__; s__
Otu3861,0,0,0,0,0,0,0,0,0,9,15,10,2,1,5,4,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
